Time Stamp,Acceleration X,Acceleration Y,Acceleration Z,Rotation Rate X,Rotation Rate Y,Rotation Rate Z
60306.08006141667, 0.054973259568214417, 0.07913830876350403, 0.024495422840118408, -0.25195473432540894, 0.8676112294197083, 0.9418351054191589
60306.17958041667, -0.5241434574127197, -0.02999277226626873, -0.07306778430938721, -0.015794111415743828, 0.3896481692790985, 0.4690767824649811
60306.27909841667, -0.37385618686676025, 0.019256915897130966, -0.009579956531524658, 0.15931406617164612, -0.6394023299217224, -0.857261061668396
60306.378616, -0.05106235295534134, -0.01613418012857437, -0.011377394199371338, 0.12547726929187775, -0.7419572472572327, -0.8770398497581482
60306.478134000005, 0.37886011600494385, 0.12450768053531647, -0.09168517589569092, 0.12431558966636658, -0.3182791471481323, -0.23841515183448792
60306.577653, 0.35270336270332336, -0.022141054272651672, 0.04764753580093384, 0.12783204019069672, 0.3486056625843048, 0.4441503882408142
60306.677171, 0.2181197702884674, 0.04555855691432953, 0.09791237115859985, -0.6338136196136475, 0.4787197411060333, 0.7744736671447754
60306.776689000006, -0.094358429312706, 0.12656842172145844, -0.049632728099823, -0.0845010057091713, 0.7216820120811462, 1.4538702964782715
60306.876208, -0.6890594959259033, 0.11191215366125107, -0.10694324970245361, 0.17487917840480804, 0.05428055301308632, -0.4169026017189026
60306.975726000004, -0.3803635239601135, -0.07163887470960617, -0.00588613748550415, -0.42191365361213684, -0.7231729030609131, -0.9740687608718872
60307.07524400001, 0.24150097370147705, 0.10035599768161774, -0.1313803791999817, -0.1570172756910324, -0.8072560429573059, -1.3826857805252075
60307.174762, 0.5514646172523499, -0.17604666948318481, -0.13137775659561157, 0.6114543676376343, 0.12135918438434601, -0.1459444761276245
60307.274281000005, 0.22357141971588135, -0.27229195833206177, 0.1156313419342041, 0.3959795832633972, 0.7635482549667358, 2.577240228652954
60307.373799, 0.004393892362713814, 0.9409024119377136, 0.01649528741836548, 0.2220275104045868, 0.2787725329399109, 0.6693111658096313
60307.473317, -0.23250772058963776, 0.6442193984985352, 0.305004358291626, -0.6449339389801025, 1.2276408672332764, -3.2113096714019775
60307.57283600001, 0.7605240345001221, -1.0517233610153198, -0.5623769164085388, 1.7925740480422974, 0.39606693387031555, 0.7348876595497131
60307.672354, 0.1734449416399002, -0.5352349877357483, -0.05524933338165283, -0.20784451067447662, -1.1008237600326538, 2.5698635578155518
60307.771872000005, 0.23129819333553314, 0.9431646466255188, 0.19514983892440796, -0.6733003258705139, -0.9295401573181152, 1.0161212682724
60307.871391, -0.09780063480138779, 0.6574374437332153, 0.30638933181762695, -0.4391286075115204, 0.871288001537323, -3.245436191558838
60307.970909, 0.19810564815998077, -0.24464048445224762, -0.3085833191871643, 0.9786291718482971, 0.6347005367279053, -3.3812201023101807
60308.070427000006, 0.3987981677055359, -1.12405526638031, -0.2086656093597412, -1.795712947845459, -1.421658992767334, 1.8674119710922241
60308.169946, 0.23275524377822876, 0.24473468959331512, 0.08240818977355957, 0.5719926953315735, -0.6463079452514648, 4.240001678466797
60308.269464000005, -0.260579377412796, 0.6097264289855957, 0.39425867795944214, -0.4063917100429535, 1.355143666267395, -2.378887414932251
60308.36898266667, 0.11842100322246552, -0.2148188352584839, 0.005547940731048584, 0.5065388679504395, 1.2130587100982666, -1.4910106658935547
60308.46850066667, -3.9711594581604004e-05, -0.0905911922454834, -0.3826383948326111, 0.21215304732322693, 0.2627224624156952, 0.47734853625297546
60308.56801966667, -0.04921644926071167, -0.24057278037071228, 0.03798145055770874, -1.0683280229568481, -1.03955078125, 0.23949682712554932
60308.810292875, -0.02706904709339142, 0.040793851017951965, -0.07113844156265259, 0.6258410215377808, 0.0333305299282074, 0.3536713421344757
60308.909810875004, 0.0944780483841896, -0.07257290184497833, -0.028364837169647217, -0.12413283437490463, -0.32476502656936646, 0.8519997000694275
60309.00932887501, 0.03946194797754288, -0.00439220666885376, 0.05582702159881592, -0.22250494360923767, -0.3891277611255646, 0.9055305123329163
60309.108847875, -0.09975448995828629, 0.19185078144073486, 0.13639366626739502, -0.18331173062324524, -0.09221914410591125, -0.005221436265856028
60309.208365875005, -0.09083909541368484, 0.1070895791053772, 0.09025061130523682, 0.015233844518661499, 0.31256991624832153, -1.095119833946228
60309.307883625006, 0.0959145650267601, -0.2943216860294342, -0.18648535013198853, 0.5910199284553528, -0.14555853605270386, -0.202546626329422
60309.407402625, 0.060643963515758514, -0.1652199923992157, -0.061194777488708496, 0.5567283034324646, -0.5544637441635132, 1.2426667213439941
60309.506920625005, 0.050012148916721344, 0.2664215564727783, 0.12275344133377075, -0.5357912182807922, -0.23451769351959229, 0.9411211013793945
60309.60643862501, 0.011863047257065773, 0.20618490874767303, 0.2536802887916565, -0.8577072024345398, 0.33284586668014526, -1.3452608585357666
60309.705957625, 0.05765306204557419, -0.2638881802558899, -0.2669828534126282, 1.3928979635238647, 0.683898389339447, -1.4499942064285278
60309.805475625006, 0.11690852046012878, -0.1852094829082489, -0.5326483845710754, -0.16471648216247559, -1.3534740209579468, 0.6325068473815918
60309.904993625, 0.02664324641227722, 0.08094269037246704, -0.26267123222351074, 0.12636995315551758, -1.9269330501556396, -0.2738185524940491
60310.004512625004, 0.1461145281791687, 0.2427193820476532, 0.5310813784599304, 1.233129858970642, -1.1466596126556396, 0.7224886417388916
60310.10403062501, 0.02017459273338318, 0.02271626889705658, 0.906268835067749, -1.8660502433776855, 1.565696358680725, 0.3902750313282013
60310.203549625, -0.009476855397224426, 0.23841480910778046, 0.08783096075057983, -1.3942108154296875, 2.785797119140625, -0.45116111636161804
60310.303068625006, 0.21241992712020874, 0.10427972674369812, -1.2369420528411865, 1.3985422849655151, 0.6898383498191833, -0.7956636548042297
60310.402586625, 0.21456339955329895, -0.1538936048746109, -0.5366656184196472, -0.3877844512462616, -2.9219768047332764, 1.039587140083313
60310.502105625004, 0.2034038007259369, 0.23942077159881592, 0.38325077295303345, 1.7448523044586182, -2.4964513778686523, 0.05318954214453697
60310.60162362501, 0.1834263801574707, 0.07950893044471741, 0.9190784692764282, 1.0101921558380127, -0.3360182046890259, 0.7014572620391846
60310.701141625, 0.05991852283477783, -0.015069276094436646, 0.7900939583778381, -2.9231770038604736, 3.476344585418701, 0.46931084990501404
60310.800660625006, 0.07495816051959991, 0.35946106910705566, -0.4886336922645569, -0.27305468916893005, 3.0202078819274902, 0.6651967763900757
60310.900178625, 0.10323211550712585, 0.20067453384399414, -1.2100735902786255, 2.1969964504241943, -0.9131652116775513, 0.19701847434043884
60310.999696625004, 0.19502508640289307, 0.2706630229949951, -0.02502620220184326, 1.395354986190796, -2.7019906044006348, -0.18959714472293854
60311.09921562501, 0.2621724307537079, 0.07623154670000076, 0.7199227809906006, 1.3512544631958008, -1.5108751058578491, -0.09326048195362091
60311.198733625, 0.09268838167190552, -0.1601947844028473, 0.9143849015235901, -2.192326545715332, 2.3177011013031006, 0.1919960379600525
60311.29825241667, 0.2610977590084076, 0.30834341049194336, -0.06238508224487305, 0.009209508076310158, 2.790241003036499, 0.23387902975082397
60311.39777141667, 0.3786599338054657, -0.12180125713348389, -0.887231707572937, -1.9120486974716187, -0.6184696555137634, 0.5869017839431763
60311.49728941667, 0.21106116473674774, 0.06280013918876648, -0.17904353141784668, 1.082343339920044, -0.6616570353507996, 1.3908298015594482
60311.59680741667, -0.3397866189479828, 0.1354566365480423, 0.4425642490386963, 0.45991623401641846, 0.4494324028491974, 1.605600118637085
60311.69632541667, -0.9622414708137512, 0.09450334310531616, 0.1201167106628418, -0.005335346329957247, -0.09560614824295044, -1.794234275817871
60311.79584441667, -0.29937219619750977, -0.020810186862945557, -0.0832262635231018, -0.3107386827468872, -0.8097754120826721, -2.0748953819274902
60311.89536241667, 0.35726356506347656, 0.15308406949043274, -0.3401109576225281, 0.37969833612442017, -0.8316817879676819, -1.7277835607528687
60311.99488041667, 0.8622496724128723, -0.16359323263168335, -0.027723491191864014, 0.30690136551856995, -0.2917362153530121, 0.7137681245803833
60312.09439841667, 0.39643219113349915, 0.016098208725452423, 0.08470773696899414, 0.010938165709376335, 0.09596621245145798, 1.52861487865448
60312.19391741667, 0.38081762194633484, 0.14263799786567688, -0.11747676134109497, 0.09021726995706558, -0.6331058144569397, -1.0132368803024292
60312.45152979167, 0.5956739783287048, -0.1501300036907196, 0.16151916980743408, -0.30824968218803406, 0.2194545865058899, -0.34690061211586
60312.55104879167, 0.3622072637081146, 0.03292139619588852, 0.1079370379447937, -0.4615287184715271, 0.6851295828819275, 1.2283613681793213
60312.65056679167, -0.14672458171844482, 0.11201876401901245, -0.08258765935897827, -1.4576760530471802, 0.686423122882843, 1.9065037965774536
60312.75008479167, -0.5723603963851929, 0.0477253794670105, -0.15016686916351318, -0.18426513671875, 0.11222027987241745, -0.12594932317733765
60312.84960279167, -0.26472365856170654, 0.021772131323814392, 0.004253685474395752, 0.1282655894756317, -0.5156023502349854, -1.0489917993545532
60312.94912079167, 0.2162216454744339, 0.04996688663959503, -0.38929688930511475, 0.5561456084251404, -0.8563501238822937, -1.0327425003051758
60313.04863879167, 0.29981303215026855, -0.09932485222816467, -0.5045300126075745, 0.23082765936851501, -1.9061130285263062, -0.17066073417663574
60313.14815679167, 0.15394440293312073, 0.16939696669578552, 0.3156748414039612, 1.2446563243865967, -1.7174986600875854, -0.2845243215560913
60313.24767479167, 0.10627138614654541, 0.027254372835159302, 0.8059951066970825, 0.8750817775726318, -0.0221865251660347, -0.025473577901721
60313.34719225, 0.0003787856549024582, 0.03523813188076019, -0.024403631687164307, 0.2524421215057373, -0.038832876831293106, 0.11866815388202667
60313.57697404167, 0.005431454628705978, 0.008676737546920776, 0.0021247267723083496, -0.04781036823987961, -0.1131097748875618, 0.039893314242362976
60313.67649204167, -0.004625509027391672, -0.013588674366474152, 0.053687989711761475, -0.060433752834796906, 0.009800169616937637, -0.020184673368930817
60313.77601004167, -0.007784504443407059, 0.00938117504119873, 0.011815011501312256, 0.19775065779685974, 0.03081464022397995, -0.01352490670979023
60313.87552804167, 0.003999577835202217, -0.015022307634353638, 0.0038362741470336914, 0.03449089452624321, 0.008958611637353897, 0.04118800535798073
60313.97504604167, 0.0018316545756533742, -0.02582445740699768, 0.006500303745269775, -0.017270302399992943, 0.020095951855182648, 0.04195806011557579
60314.07456304167, 0.003696386469528079, 0.006565101444721222, 0.007264196872711182, -0.0019677793607115746, 0.010558638721704483, 0.0038767207879573107
60314.17408104167, -0.005448872223496437, -0.0011603310704231262, 0.0016254782676696777, -0.015438580885529518, -0.0206964872777462, -0.012963245622813702
60314.27359904167, -0.009740980342030525, 0.007608331739902496, 0.0018652677536010742, 0.02005443349480629, -0.032397616654634476, -0.0032293919939547777
60314.37311750001, 0.004926829598844051, 0.014149300754070282, 0.0014770030975341797, 0.0320889912545681, 0.0012293187901377678, -0.040240805596113205
60314.4726355, -0.07283980399370193, 0.022524602711200714, -0.13901400566101074, -0.034558746963739395, -0.1153327152132988, -0.11215667426586151
